,publication,url,article_title,date,author,is_student
3075,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/24/estate-tag-sale/,ESTATE SALE,2024-07-24,null,null
3076,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/24/for-rent-12/,FOR RENT,2024-07-24,null,null
3077,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/24/for-sale-2/,FOR SALE,2024-07-24,null,null
3078,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/24/general-4/,GENERAL,2024-07-24,null,null
3079,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/24/legal-notices-2/,LEGAL NOTICES,2024-07-24,null,null
3080,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/24/wanted/,WANTED,2024-07-24,null,null
3081,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/22/pearl-land-hatton/,Pearl Land Hatton,2024-07-22,null,null
3082,thedelawaregazette,https://www.delgazette.com/2024/07/27/county-reps-on-rail-committee/,County reps on rail committee,2024-07-27,null,null
3083,thedelawaregazette,https://www.delgazette.com/2024/07/27/commissioners-renew-property-tax-rollback/,Commissioners renew property-tax rollback,2024-07-27,null,null
3084,thedelawaregazette,https://www.delgazette.com/2024/07/27/fighting-back-against-japanese-beetles/,Fighting back against Japanese beetles,2024-07-27,null,null
3085,thedelawaregazette,https://www.delgazette.com/2024/07/27/letter-leaders-should-focus-on-residents-not-builders/,"Letter: Leaders should focus on residents, not builders",2024-07-27,null,null
3086,thedelawaregazette,https://www.delgazette.com/2024/07/27/a-blessed-time-at-uncle-vernons-house/,A blessed time at Uncle Vernon’s house,2024-07-27,null,null
3087,thedelawaregazette,https://www.delgazette.com/2024/07/27/making-a-difference-in-peoples-lives/,Making a difference in people’s lives,2024-07-27,null,null
3088,thedelawaregazette,https://www.delgazette.com/2024/07/27/summer-trips-full-of-memories/,Summer trips full of memories,2024-07-27,null,null
3089,thedelawaregazette,https://www.delgazette.com/2024/07/27/letter-wisdom-to-consider-this-november-2/,Letter: ‘Wisdom’ to consider this November,2024-07-27,null,null
3090,thedelawaregazette,https://www.delgazette.com/2024/07/27/delaware-county-property-transfers-325/,Delaware County Property Transfers,2024-07-27,null,null
3091,thedelawaregazette,https://www.delgazette.com/2024/07/26/symphony-announces-new-executive-director/,Symphony announces new executive director,2024-07-26,null,null
3092,theeatonregisterherald,https://www.registerherald.com/2024/07/24/2024-preble-county-jr-fair-preview/,2024 Preble County Jr. Fair Preview,2024-07-24,null,null
3093,theeatonregisterherald,https://www.registerherald.com/2024/07/23/fire-being-investigated-as-arson/,Fire being investigated as arson,2024-07-23,null,null
3094,theeatonregisterherald,https://www.registerherald.com/2024/07/23/brookville-picnic-scheduled-july-25-27/,Brookville picnic scheduled July 25-27,2024-07-23,null,null
3095,theeatonregisterherald,https://www.registerherald.com/2024/07/23/three-mill-levy-to-be-on-phillipsburg-ballot/,Three mill levy to be on Phillipsburg ballot,2024-07-23,null,null
3096,theeatonregisterherald,https://www.registerherald.com/2024/07/23/bergbigler-places-3rd-in-nation-with-project/,Bergbigler places 3rd in nation with project,2024-07-23,null,null
3097,theeatonregisterherald,https://www.registerherald.com/2024/07/23/174th-preble-county-fair-kicks-off-saturday/,174th Preble County Fair kicks off Saturday,2024-07-23,null,null
3098,theeatonregisterherald,https://www.registerherald.com/2024/07/19/75318/,,2024-07-20,null,null
3099,theeatonregisterherald,https://www.registerherald.com/2024/07/19/student-notes-181/,Student notes,2024-07-20,null,null
3100,theeatonregisterherald,https://www.registerherald.com/2024/07/19/nancys-closet-helping-kids-get-ready-for-fair/,‘Nancy’s Closet’ helping kids get ready for fair,2024-07-19,null,null
3101,theeatonregisterherald,https://www.registerherald.com/2024/07/19/voters-to-decide-annexed-land-issue/,Voters to decide annexed land issue,2024-07-19,null,null
3102,theirontontribune,https://www.irontontribune.com/2024/07/28/pie-fight-tribune-upsets-north-carolina-web-site-readers/,Pie fight: Tribune  upsets North Carolina web site readers,2024-07-28,null,null
3103,theirontontribune,https://www.irontontribune.com/2024/07/28/lawrence-rudmann-sr-world-war-ii-hero-honored-with-banner-in-ironton/,"Lawrence Rudmann, Sr., World War II hero honored with banner in Ironton",2024-07-28,null,null
3104,theirontontribune,https://www.irontontribune.com/2024/07/28/how-to-watch-mlb-baseball-on-sunday-july-28-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Sunday, July 28: TV Channel, Live Streaming, Start Times",2024-07-28,null,null
3105,theirontontribune,https://www.irontontribune.com/2024/07/28/reds-vs-rays-betting-preview-for-july-28/,Reds vs. Rays: Betting Preview for July 28,2024-07-28,null,null
3106,theirontontribune,https://www.irontontribune.com/2024/07/28/how-to-watch-the-reds-vs-rays-game-streaming-tv-channel-info-for-july-28/,How to Watch the Reds vs. Rays Game: Streaming & TV Channel Info for July 28,2024-07-28,null,null
3107,theirontontribune,https://www.irontontribune.com/2024/07/28/jackson-diaz-belt-hrs-as-rays-blank-reds/,"Jackson, Diaz belt HRs as Rays blank Reds",2024-07-28,null,null
3108,theirontontribune,https://www.irontontribune.com/2024/07/27/kia-boys-trend-hits-ironton-teens-charged-after-car-crashes-into-semi-truck/,"Kia boys’ trend hits Ironton, teens charged after car crashes into semi truck",2024-07-27,null,null
3109,theirontontribune,https://www.irontontribune.com/2024/07/27/reds-vs-rays-betting-preview-for-july-27/,Reds vs. Rays: Betting Preview for July 27,2024-07-27,null,null
3110,theirontontribune,https://www.irontontribune.com/2024/07/27/how-to-watch-mlb-baseball-on-saturday-july-27-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Saturday, July 27: TV Channel, Live Streaming, Start Times",2024-07-27,null,null
3111,theirontontribune,https://www.irontontribune.com/2024/07/27/whats-in-a-name-republican-vice-presidential-nominee-jd-vance-has-had-many-of-them/,What’s in a name? Republican vice presidential nominee JD Vance has had many of them,2024-07-27,null,null
3112,leaderonline,https://www.akron.com/articles/akron-art-museum-to-receive-2-million-for-project/,Akron Art Museum to receive $2 million for project,2024-07-25,null,null
3113,leaderonline,https://www.akron.com/articles/city-to-unveil-utility-box-artwork-in-august/,City to unveil utility box artwork in August,2024-07-25,null,null
3114,leaderonline,https://www.akron.com/articles/tips-to-maintain-your-grill/,Tips to maintain your grill,2024-07-25,null,null
3115,leaderonline,https://www.akron.com/articles/south-side-education-news-notes-47/,South Side Education News & Notes,2024-07-25,null,null
3116,leaderonline,https://www.akron.com/articles/coventry-schools-switching-athletic-conferences/,Coventry schools switching athletic conferences,2024-07-25,null,null
3117,leaderonline,https://www.akron.com/articles/i-promise-healthquarters-opens-in-akron/,I PROMISE Healthquarters opens in Akron,2024-07-25,null,null
3118,leaderonline,https://www.akron.com/articles/barberton-oks-cox-powell-herald-building-lease/,Barberton OKs Cox-Powell-Herald building lease,2024-07-25,null,null
3119,leaderonline,https://www.akron.com/articles/local-workers-help-connect-navajo-families-to-power-grid/,Local workers help connect Navajo families to power grid,2024-07-25,null,null
3120,leaderonline,https://www.akron.com/articles/new-franklin-thanks-state-leaders-for-commitment-to-sewer-project/,New Franklin thanks state leaders for commitment to sewer project,2024-07-25,null,null
3121,leaderonline,https://www.akron.com/articles/daniels-arbuthnot-married/,"Daniels, Arbuthnot married",2024-07-25,null,null
3122,marysvillejournaltribune,https://www.marysvillejt.com/news/there-is-no-good-contingency-plan/,‘There is no good contingency plan’,2024-07-26,null,null
3123,recordherald,https://www.recordherald.com/2024/07/26/100650/,,2024-07-26,null,null
3124,recordherald,https://www.recordherald.com/2024/07/26/southwest-ohio-corn-growers-agronomy-field-day-set-for-aug-13/,Southwest Ohio Corn Growers Agronomy Field Day set for Aug. 13,2024-07-26,null,null
3125,recordherald,https://www.recordherald.com/2024/07/26/life-is-good-with-presence-of-gods-spirit/,Life is good with presence of God’s spirit,2024-07-26,null,null
3126,recordherald,https://www.recordherald.com/2024/07/26/wch-woman-indicted-in-death-of-32-year-old-special-needs-daughter/,WCH woman indicted in death of 32-year-old special needs daughter,2024-07-26,null,null
3127,recordherald,https://www.recordherald.com/2024/07/26/a-dish-perfect-for-get-togethers/,A dish perfect for get-togethers,2024-07-26,null,null
3128,recordherald,https://www.recordherald.com/2024/07/26/whats-happening-at-carnegie-library-356/,What’s happening at Carnegie Library?,2024-07-26,null,null
3129,recordherald,https://www.recordherald.com/2024/07/26/the-rambling-drifting-season-of-summer/,"The rambling, drifting season of summer",2024-07-26,null,null
3130,recordherald,https://www.recordherald.com/2024/07/26/wch-police-dept-incidents-69/,WCH Police Dept. incidents,2024-07-26,null,null
3131,recordherald,https://www.recordherald.com/2024/07/26/dominant-us-basketball-soccer-teams-driving-high-betting-interest-on-olympics/,"Dominant US basketball, soccer teams driving high betting interest on Olympics",2024-07-26,null,null
3132,recordherald,https://www.recordherald.com/2024/07/26/olympics-on-tv-for-july-27-28/,Olympics on TV for July 27 – 28,2024-07-26,null,null
3133,thesidneydailynews,https://www.sidneydailynews.com/2024/07/27/their-view-creating-hydrogen-production-jobs-in-ohio/,Their View: Creating hydrogen production jobs in Ohio,2024-07-27,null,null
3134,thesidneydailynews,https://www.sidneydailynews.com/2024/07/27/out-of-the-past-july-27/,Out of the past: July 27,2024-07-27,null,null
3135,thesidneydailynews,https://www.sidneydailynews.com/2024/07/26/blood-drive-scheduled-thursday-at-sidney-apostolic-temple/,Blood drive scheduled Thursday at Sidney Apostolic Temple,2024-07-26,null,null
3136,thesidneydailynews,https://www.sidneydailynews.com/2024/07/26/photos-grand-champion-rabbit-sale/,Photos: Grand champion rabbit sale,2024-07-26,null,null
3137,thesidneydailynews,https://www.sidneydailynews.com/2024/07/26/photos-auctioneer-inducted-into-hall-of-fame/,Photos: Auctioneer inducted into Hall of Fame,2024-07-26,null,null
3138,thesidneydailynews,https://www.sidneydailynews.com/2024/07/26/photos-grand-champion-hog-sale/,Photos: Grand champion hog sale,2024-07-26,null,null
3139,thesidneydailynews,https://www.sidneydailynews.com/2024/07/26/city-record-july-17-to-thursday/,City record: July 17 to Thursday,2024-07-26,null,null
3140,thesidneydailynews,https://www.sidneydailynews.com/2024/07/26/softball-fort-loramie-native-russia-coach-takes-minster-job/,"Softball: Fort Loramie native, Russia coach takes Minster job",2024-07-26,null,null
3141,thesidneydailynews,https://www.sidneydailynews.com/2024/07/26/buckeye-pizza-of-jc-opens-in-jackson-center/,Buckeye Pizza of JC opens in Jackson Center,2024-07-26,null,null
3142,thesidneydailynews,https://www.sidneydailynews.com/2024/07/26/pond-management-class-to-be-held-in-tawawa-park-wednesday/,Pond management class to be held in Tawawa Park Wednesday,2024-07-26,null,null
3143,thetimesgazette,https://www.timesgazette.com/2024/07/26/wool-shipment-record-reported/,Wool shipment record reported,2024-07-26,null,null
3144,thetimesgazette,https://www.timesgazette.com/2024/07/26/my-15-minutes-of-fame-on-the-beach/,My 15-Minutes of Fame on the Beach,2024-07-26,null,null
3145,thetimesgazette,https://www.timesgazette.com/2024/07/26/whats-the-latest-in-streaming/,What’s the latest in streaming?,2024-07-26,null,null
3146,thetimesgazette,https://www.timesgazette.com/2024/07/25/who-loves-shrimp/,Who loves shrimp?!,2024-07-25,null,null
3147,thetimesgazette,https://www.timesgazette.com/2024/07/25/childhood-trauma-impacts-mental-physical-health/,"Childhood trauma impacts mental, physical health",2024-07-25,null,null
3148,thetimesgazette,https://www.timesgazette.com/2024/07/25/kids-matter-to-god/,“Kids Matter to God”,2024-07-25,null,null
3149,thetimesgazette,https://www.timesgazette.com/2024/07/25/how-do-you-keep-going-when-things-get-tough/,How Do You Keep Going When Things Get Tough?,2024-07-25,null,null
3150,thetimesgazette,https://www.timesgazette.com/2024/07/25/local-religion-briefs-31/,Local religion briefs,2024-07-25,null,null
3151,thetimesgazette,https://www.timesgazette.com/2024/07/25/sath-cutie-pie-and-cutie-pet-contests-return/,SATH Cutie Pie and Cutie Pet Contests return,2024-07-25,null,null
3152,thetimesgazette,https://www.timesgazette.com/2024/07/25/highland-county-s-o-reports-137/,HIGHLAND COUNTY S.O. REPORTS,2024-07-25,null,null
3153,thetribunechronicle,https://www.tribtoday.com/sports/local-sports/2024/07/pirates-at-500-for-the-season-after-losing-9-5-to-diamondbacks/,Pirates at .500 for the season after losing 9-5 to Diamondbacks,2024-07-28,null,null
3154,thetribunechronicle,https://www.tribtoday.com/sports/2024/07/olympics-roundup-australia-takes-early-lead-over-us-in-swimming/,Olympics roundup: Australia takes early lead over US in swimming,2024-07-28,null,null
3155,thetribunechronicle,https://www.tribtoday.com/sports/local-sports/2024/07/guardians-limited-to-4-hits-shut-out-by-phillies-4-0/,"Guardians limited to 4 hits, shut out by Phillies 4-0",2024-07-28,null,null
3156,thetribunechronicle,https://www.tribtoday.com/sports/local-sports/2024/07/browns-owners-tout-stability-success-while-considering-stadium-renovation/,"Browns owners tout stability, success while considering stadium renovation",2024-07-28,null,null
3157,thetribunechronicle,https://www.tribtoday.com/sports/2024/07/jhonattan-vegas-takes-lead-at-3m-open-in-bid-for-first-win-since-2017/,Jhonattan Vegas takes lead at 3M Open in bid for first win since 2017,2024-07-28,null,null
3158,thetribunechronicle,https://www.tribtoday.com/news/local-news/2024/07/review-audiences-will-like-mtcs-spam-a-lot/,REVIEW: Audiences will like MTC’s ‘Spam’ a lot,2024-07-27,null,null
3159,thetribunechronicle,https://www.tribtoday.com/obituaries/2024/07/shirley-l-sayres-1939-2024/,Shirley L. Sayres 1939-2024,2024-07-27,null,null
3160,thetribunechronicle,https://www.tribtoday.com/obituaries/2024/07/ann-freeman-1930-2024/,Ann Freeman 1930-2024,2024-07-27,null,null
3161,thetribunechronicle,https://www.tribtoday.com/sports/local-sports/2024/07/steel-valley-all-stars-set-for-jr-league-softball-world-series/,Steel Valley All Stars set for Jr. League Softball World Series,2024-07-27,null,null
3162,thetribunechronicle,https://www.tribtoday.com/opinion/letters-to-the-editor/2024/07/democrats-should-pay-reparations-for-slavery/,Democrats should pay  reparations for slavery,2024-07-27,null,null
3163,urbanadailycitizen,https://www.urbanacitizen.com/2024/07/27/urbana-youth-center-upcoming-events-65/,Urbana Youth Center upcoming events,2024-07-27,null,null
